,system_a,system_b,p_value
344,Humans_duc_E,Humans_movi_112,1.50E-4
345,Humans_duc_E,Humans_movi_113,2.97E-1
346,Humans_duc_E,Humans_movi_114,3.90E-2
347,Humans_duc_E,Humans_movi_115,6.75E-3
348,Humans_duc_E,Machines_base_Centroid,2.25E-9
349,Humans_duc_E,Machines_base_FreqSum,1.67E-1
350,Humans_duc_E,Machines_base_GreedyKL,2.65E-9
351,Humans_duc_E,Machines_base_LexRank,9.10E-6
352,Humans_duc_E,Machines_base_TsSum,1.35E-3
353,Humans_duc_E,Machines_soa_CLASSY04,3.26E-7
354,Humans_duc_E,Machines_soa_CLASSY11,1.24E-6
355,Humans_duc_E,Machines_soa_DPP,2.65E-5
356,Humans_duc_E,Machines_soa_ICSISumm,1.43E-4
357,Humans_duc_E,Machines_soa_OCCAMS_V,4.92E-1
358,Humans_duc_E,Machines_soa_RegSum,1.84E-4
359,Humans_duc_E,Machines_soa_Submodular,2.26E-5
371,Humans_duc_F,Humans_duc_G,3.25E-3
372,Humans_duc_F,Humans_duc_H,2.37E-6
373,Humans_duc_F,Humans_movi_101,5.61E-7
374,Humans_duc_F,Humans_movi_102,1.03E-7
375,Humans_duc_F,Humans_movi_103,7.95E-6
376,Humans_duc_F,Humans_movi_104,4.15E-7
377,Humans_duc_F,Humans_movi_105,1.19E-6
378,Humans_duc_F,Humans_movi_110,8.73E-7
379,Humans_duc_F,Humans_movi_111,9.49E-7
380,Humans_duc_F,Humans_movi_112,3.22E-9
381,Humans_duc_F,Humans_movi_113,3.70E-6
382,Humans_duc_F,Humans_movi_114,6.60E-6
383,Humans_duc_F,Humans_movi_115,8.64E-8
384,Humans_duc_F,Machines_base_Centroid,2.13E-10
385,Humans_duc_F,Machines_base_FreqSum,2.70E-6
386,Humans_duc_F,Machines_base_GreedyKL,1.69E-10
387,Humans_duc_F,Machines_base_LexRank,2.00E-9
388,Humans_duc_F,Machines_base_TsSum,1.39E-8
389,Humans_duc_F,Machines_soa_CLASSY04,8.88E-10
390,Humans_duc_F,Machines_soa_CLASSY11,5.46E-10
391,Humans_duc_F,Machines_soa_DPP,1.82E-9
392,Humans_duc_F,Machines_soa_ICSISumm,3.13E-9
393,Humans_duc_F,Machines_soa_OCCAMS_V,4.19E-5
394,Humans_duc_F,Machines_soa_RegSum,3.06E-9
395,Humans_duc_F,Machines_soa_Submodular,7.20E-9
408,Humans_duc_G,Humans_duc_H,7.58E-4
409,Humans_duc_G,Humans_movi_101,2.44E-4
410,Humans_duc_G,Humans_movi_102,3.54E-5
411,Humans_duc_G,Humans_movi_103,8.18E-3
412,Humans_duc_G,Humans_movi_104,6.54E-4
413,Humans_duc_G,Humans_movi_105,1.67E-3
414,Humans_duc_G,Humans_movi_110,7.69E-4
415,Humans_duc_G,Humans_movi_111,1.11E-3
416,Humans_duc_G,Humans_movi_112,2.86E-7
417,Humans_duc_G,Humans_movi_113,8.41E-3
418,Humans_duc_G,Humans_movi_114,7.13E-4
419,Humans_duc_G,Humans_movi_115,6.26E-5
420,Humans_duc_G,Machines_base_Centroid,7.92E-10
421,Humans_duc_G,Machines_base_FreqSum,2.78E-3
422,Humans_duc_G,Machines_base_GreedyKL,4.34E-10
423,Humans_duc_G,Machines_base_LexRank,7.53E-8
424,Humans_duc_G,Machines_base_TsSum,2.58E-6
425,Humans_duc_G,Machines_soa_CLASSY04,6.62E-9
426,Humans_duc_G,Machines_soa_CLASSY11,1.94E-8
427,Humans_duc_G,Machines_soa_DPP,6.99E-8
428,Humans_duc_G,Machines_soa_ICSISumm,2.80E-7
