,system_a,system_b,p_value
611,Humans_movi_104,Machines_soa_Submodular,3.69E-1
630,Humans_movi_105,Humans_movi_110,1.87E-1
631,Humans_movi_105,Humans_movi_111,1.84E-2
632,Humans_movi_105,Humans_movi_112,4.51E-1
633,Humans_movi_105,Humans_movi_113,2.98E-2
634,Humans_movi_105,Humans_movi_114,7.91E-2
635,Humans_movi_105,Humans_movi_115,1.76E-1
636,Humans_movi_105,Machines_base_Centroid,9.48E-7
637,Humans_movi_105,Machines_base_FreqSum,1.10E-2
638,Humans_movi_105,Machines_base_GreedyKL,3.13E-5
639,Humans_movi_105,Machines_base_LexRank,8.86E-2
640,Humans_movi_105,Machines_base_TsSum,4.30E-2
641,Humans_movi_105,Machines_soa_CLASSY04,5.70E-3
642,Humans_movi_105,Machines_soa_CLASSY11,1.31E-2
643,Humans_movi_105,Machines_soa_DPP,1.65E-1
644,Humans_movi_105,Machines_soa_ICSISumm,1.82E-1
645,Humans_movi_105,Machines_soa_OCCAMS_V,5.73E-3
646,Humans_movi_105,Machines_soa_RegSum,2.04E-1
647,Humans_movi_105,Machines_soa_Submodular,1.66E-1
667,Humans_movi_110,Humans_movi_111,1.76E-1
668,Humans_movi_110,Humans_movi_112,2.28E-1
669,Humans_movi_110,Humans_movi_113,2.36E-1
