,system_a,system_b,p_value
359,Humans_duc_E,Machines_soa_Submodular,5.26E-4
371,Humans_duc_F,Humans_duc_G,4.63E-1
372,Humans_duc_F,Humans_duc_H,2.68E-1
373,Humans_duc_F,Humans_movi_101,1.00E-6
374,Humans_duc_F,Humans_movi_102,3.79E-9
375,Humans_duc_F,Humans_movi_103,1.54E-6
376,Humans_duc_F,Humans_movi_104,2.16E-6
377,Humans_duc_F,Humans_movi_105,5.76E-7
378,Humans_duc_F,Humans_movi_110,3.56E-8
379,Humans_duc_F,Humans_movi_111,1.25E-6
380,Humans_duc_F,Humans_movi_112,9.48E-8
381,Humans_duc_F,Humans_movi_113,4.19E-6
382,Humans_duc_F,Humans_movi_114,1.76E-5
383,Humans_duc_F,Humans_movi_115,3.18E-6
384,Humans_duc_F,Machines_base_Centroid,7.75E-3
385,Humans_duc_F,Machines_base_FreqSum,4.70E-1
386,Humans_duc_F,Machines_base_GreedyKL,2.50E-1
387,Humans_duc_F,Machines_base_LexRank,2.33E-2
388,Humans_duc_F,Machines_base_TsSum,3.63E-1
389,Humans_duc_F,Machines_soa_CLASSY04,2.77E-1
390,Humans_duc_F,Machines_soa_CLASSY11,1.92E-1
391,Humans_duc_F,Machines_soa_DPP,2.22E-1
392,Humans_duc_F,Machines_soa_ICSISumm,5.00E-1
393,Humans_duc_F,Machines_soa_OCCAMS_V,3.52E-2
394,Humans_duc_F,Machines_soa_RegSum,3.99E-1
395,Humans_duc_F,Machines_soa_Submodular,4.88E-2
408,Humans_duc_G,Humans_duc_H,3.11E-1
409,Humans_duc_G,Humans_movi_101,1.26E-5
410,Humans_duc_G,Humans_movi_102,6.63E-8
411,Humans_duc_G,Humans_movi_103,1.98E-5
412,Humans_duc_G,Humans_movi_104,2.21E-5
413,Humans_duc_G,Humans_movi_105,6.71E-6
414,Humans_duc_G,Humans_movi_110,8.38E-7
415,Humans_duc_G,Humans_movi_111,9.17E-6
416,Humans_duc_G,Humans_movi_112,1.74E-6
417,Humans_duc_G,Humans_movi_113,3.53E-5
418,Humans_duc_G,Humans_movi_114,1.28E-4
419,Humans_duc_G,Humans_movi_115,2.59E-5
420,Humans_duc_G,Machines_base_Centroid,9.06E-3
421,Humans_duc_G,Machines_base_FreqSum,4.96E-1
422,Humans_duc_G,Machines_base_GreedyKL,2.36E-1
423,Humans_duc_G,Machines_base_LexRank,2.95E-2
424,Humans_duc_G,Machines_base_TsSum,3.45E-1
425,Humans_duc_G,Machines_soa_CLASSY04,3.46E-1
426,Humans_duc_G,Machines_soa_CLASSY11,2.53E-1
427,Humans_duc_G,Machines_soa_DPP,2.96E-1
428,Humans_duc_G,Machines_soa_ICSISumm,4.55E-1
429,Humans_duc_G,Machines_soa_OCCAMS_V,6.47E-2
430,Humans_duc_G,Machines_soa_RegSum,3.69E-1
431,Humans_duc_G,Machines_soa_Submodular,5.52E-2
445,Humans_duc_H,Humans_movi_101,7.53E-7
446,Humans_duc_H,Humans_movi_102,2.23E-9
447,Humans_duc_H,Humans_movi_103,9.71E-7
448,Humans_duc_H,Humans_movi_104,1.74E-6
449,Humans_duc_H,Humans_movi_105,4.65E-7
450,Humans_duc_H,Humans_movi_110,1.69E-8
451,Humans_duc_H,Humans_movi_111,1.58E-6
452,Humans_duc_H,Humans_movi_112,5.43E-8
453,Humans_duc_H,Humans_movi_113,4.55E-6
454,Humans_duc_H,Humans_movi_114,1.78E-5
455,Humans_duc_H,Humans_movi_115,3.59E-6
