,system_a,system_b,p_value
431,Humans_duc_G,Machines_soa_Submodular,7.48E-6
445,Humans_duc_H,Humans_movi_101,6.01E-2
446,Humans_duc_H,Humans_movi_102,2.07E-2
447,Humans_duc_H,Humans_movi_103,4.34E-4
448,Humans_duc_H,Humans_movi_104,1.90E-3
449,Humans_duc_H,Humans_movi_105,5.91E-2
450,Humans_duc_H,Humans_movi_110,5.79E-2
451,Humans_duc_H,Humans_movi_111,1.35E-3
452,Humans_duc_H,Humans_movi_112,1.61E-1
453,Humans_duc_H,Humans_movi_113,1.63E-3
454,Humans_duc_H,Humans_movi_114,8.24E-3
455,Humans_duc_H,Humans_movi_115,3.62E-2
456,Humans_duc_H,Machines_base_Centroid,1.03E-6
457,Humans_duc_H,Machines_base_FreqSum,2.23E-2
458,Humans_duc_H,Machines_base_GreedyKL,9.39E-7
459,Humans_duc_H,Machines_base_LexRank,3.19E-3
460,Humans_duc_H,Machines_base_TsSum,3.28E-4
461,Humans_duc_H,Machines_soa_CLASSY04,2.91E-3
462,Humans_duc_H,Machines_soa_CLASSY11,2.26E-5
463,Humans_duc_H,Machines_soa_DPP,3.11E-2
464,Humans_duc_H,Machines_soa_ICSISumm,6.57E-4
465,Humans_duc_H,Machines_soa_OCCAMS_V,1.61E-1
466,Humans_duc_H,Machines_soa_RegSum,2.47E-4
467,Humans_duc_H,Machines_soa_Submodular,2.78E-2
482,Humans_movi_101,Humans_movi_102,3.52E-1
483,Humans_movi_101,Humans_movi_103,9.18E-2
484,Humans_movi_101,Humans_movi_104,1.63E-1
485,Humans_movi_101,Humans_movi_105,3.21E-1
486,Humans_movi_101,Humans_movi_110,4.12E-1
487,Humans_movi_101,Humans_movi_111,9.17E-2
488,Humans_movi_101,Humans_movi_112,3.45E-1
489,Humans_movi_101,Humans_movi_113,4.38E-2
490,Humans_movi_101,Humans_movi_114,2.33E-1
491,Humans_movi_101,Humans_movi_115,4.50E-1
492,Humans_movi_101,Machines_base_Centroid,6.40E-7
493,Humans_movi_101,Machines_base_FreqSum,1.54E-3
494,Humans_movi_101,Machines_base_GreedyKL,3.73E-7
495,Humans_movi_101,Machines_base_LexRank,4.21E-4
496,Humans_movi_101,Machines_base_TsSum,2.92E-5
497,Humans_movi_101,Machines_soa_CLASSY04,3.17E-4
498,Humans_movi_101,Machines_soa_CLASSY11,3.80E-6
499,Humans_movi_101,Machines_soa_DPP,1.15E-3
500,Humans_movi_101,Machines_soa_ICSISumm,4.40E-5
501,Humans_movi_101,Machines_soa_OCCAMS_V,2.10E-1
502,Humans_movi_101,Machines_soa_RegSum,3.18E-5
503,Humans_movi_101,Machines_soa_Submodular,2.50E-3
519,Humans_movi_102,Humans_movi_103,1.68E-1
520,Humans_movi_102,Humans_movi_104,2.36E-1
521,Humans_movi_102,Humans_movi_105,3.56E-1
522,Humans_movi_102,Humans_movi_110,2.83E-1
523,Humans_movi_102,Humans_movi_111,1.49E-1
524,Humans_movi_102,Humans_movi_112,2.13E-1
525,Humans_movi_102,Humans_movi_113,5.78E-2
526,Humans_movi_102,Humans_movi_114,3.60E-1
527,Humans_movi_102,Humans_movi_115,3.07E-1
528,Humans_movi_102,Machines_base_Centroid,2.48E-7
529,Humans_movi_102,Machines_base_FreqSum,3.39E-4
530,Humans_movi_102,Machines_base_GreedyKL,3.71E-7
531,Humans_movi_102,Machines_base_LexRank,8.28E-5
532,Humans_movi_102,Machines_base_TsSum,5.03E-6
533,Humans_movi_102,Machines_soa_CLASSY04,1.01E-4
534,Humans_movi_102,Machines_soa_CLASSY11,5.75E-7
535,Humans_movi_102,Machines_soa_DPP,2.46E-4
536,Humans_movi_102,Machines_soa_ICSISumm,1.69E-5
537,Humans_movi_102,Machines_soa_OCCAMS_V,6.49E-2
538,Humans_movi_102,Machines_soa_RegSum,5.25E-6
539,Humans_movi_102,Machines_soa_Submodular,4.19E-4
556,Humans_movi_103,Humans_movi_104,3.74E-1
557,Humans_movi_103,Humans_movi_105,2.83E-1
558,Humans_movi_103,Humans_movi_110,4.56E-2
559,Humans_movi_103,Humans_movi_111,4.96E-1
560,Humans_movi_103,Humans_movi_112,3.55E-2
561,Humans_movi_103,Humans_movi_113,3.07E-1
562,Humans_movi_103,Humans_movi_114,2.39E-1
563,Humans_movi_103,Humans_movi_115,5.35E-2
564,Humans_movi_103,Machines_base_Centroid,5.16E-9
565,Humans_movi_103,Machines_base_FreqSum,1.93E-6
566,Humans_movi_103,Machines_base_GreedyKL,4.35E-9
567,Humans_movi_103,Machines_base_LexRank,1.45E-6
568,Humans_movi_103,Machines_base_TsSum,5.85E-8
569,Humans_movi_103,Machines_soa_CLASSY04,1.83E-6
570,Humans_movi_103,Machines_soa_CLASSY11,5.43E-9
571,Humans_movi_103,Machines_soa_DPP,1.75E-6
572,Humans_movi_103,Machines_soa_ICSISumm,1.42E-7
573,Humans_movi_103,Machines_soa_OCCAMS_V,4.89E-3
574,Humans_movi_103,Machines_soa_RegSum,5.83E-8
575,Humans_movi_103,Machines_soa_Submodular,9.72E-6
593,Humans_movi_104,Humans_movi_105,3.85E-1
594,Humans_movi_104,Humans_movi_110,6.62E-2
595,Humans_movi_104,Humans_movi_111,3.71E-1
596,Humans_movi_104,Humans_movi_112,7.26E-2
597,Humans_movi_104,Humans_movi_113,2.67E-1
598,Humans_movi_104,Humans_movi_114,4.81E-1
599,Humans_movi_104,Humans_movi_115,9.33E-2
600,Humans_movi_104,Machines_base_Centroid,2.73E-8
601,Humans_movi_104,Machines_base_FreqSum,3.18E-5
602,Humans_movi_104,Machines_base_GreedyKL,1.97E-8
603,Humans_movi_104,Machines_base_LexRank,9.76E-6
604,Humans_movi_104,Machines_base_TsSum,4.32E-7
605,Humans_movi_104,Machines_soa_CLASSY04,7.10E-6
606,Humans_movi_104,Machines_soa_CLASSY11,8.37E-8
607,Humans_movi_104,Machines_soa_DPP,1.92E-5
608,Humans_movi_104,Machines_soa_ICSISumm,2.42E-6
609,Humans_movi_104,Machines_soa_OCCAMS_V,2.07E-2
610,Humans_movi_104,Machines_soa_RegSum,6.70E-7
611,Humans_movi_104,Machines_soa_Submodular,6.01E-5
630,Humans_movi_105,Humans_movi_110,2.16E-1
631,Humans_movi_105,Humans_movi_111,2.70E-1
632,Humans_movi_105,Humans_movi_112,2.42E-1
633,Humans_movi_105,Humans_movi_113,1.66E-1
634,Humans_movi_105,Humans_movi_114,3.71E-1
635,Humans_movi_105,Humans_movi_115,3.28E-1
636,Humans_movi_105,Machines_base_Centroid,3.20E-6
637,Humans_movi_105,Machines_base_FreqSum,4.03E-3
638,Humans_movi_105,Machines_base_GreedyKL,3.06E-6
639,Humans_movi_105,Machines_base_LexRank,7.28E-4
640,Humans_movi_105,Machines_base_TsSum,2.22E-4
641,Humans_movi_105,Machines_soa_CLASSY04,7.27E-4
642,Humans_movi_105,Machines_soa_CLASSY11,8.93E-5
643,Humans_movi_105,Machines_soa_DPP,3.39E-3
644,Humans_movi_105,Machines_soa_ICSISumm,3.29E-4
645,Humans_movi_105,Machines_soa_OCCAMS_V,1.59E-1
646,Humans_movi_105,Machines_soa_RegSum,2.47E-4
647,Humans_movi_105,Machines_soa_Submodular,4.91E-3
667,Humans_movi_110,Humans_movi_111,4.12E-2
668,Humans_movi_110,Humans_movi_112,4.92E-1
669,Humans_movi_110,Humans_movi_113,2.38E-2
